entry	sub	record	desc	stride	verts	indices	restarts	minx	maxx	miny	maxy	minz	maxz
90	6	19	1	28	25	42	6	-0.4787	0.4787	-0.4952	0.0764	-0.0381	3.0049
90	6	20	0	28	9	12	1	-0.0708	0.0708	-0.0608	0.0518	-1.3493	0.1704
90	6	21	0	28	4	5	0	-0.0385	0.0385	-0.0353	0.0297	-1.0176	2.0667
90	6	22	0	28	28	39	7	-3.1971	3.1971	-0.0449	0.0637	-0.8556	1.3661
90	6	23	0	28	62	77	13	-2.7462	0.3766	-0.1055	0.5197	-1.4401	1.9554
90	6	24	0	28	62	74	12	-0.3766	2.7462	-0.1055	0.5197	-1.4401	1.9554
90	6	25	0	28	58	71	13	-0.0912	0.0912	-0.0807	0.1834	-0.0017	2.1838
90	6	26	0	28	87	129	24	-2.2411	2.2411	-0.2607	0.3207	-8.3398	1.1532
90	6	27	0	28	462	595	109	-5.9406	5.9406	-0.3172	0.2947	-1.9799	2.2843
90	6	27	1	28	2034	2591	515	-6.2232	6.2232	-0.6817	0.1635	-2.9396	2.5416
90	6	28	0	28	26	44	7	-1.2928	1.2942	-0.0999	0.0001	-0.5829	-0.0000
90	6	28	1	28	29	44	7	-1.2928	1.2942	-0.0999	0.1037	-0.5829	-0.0000
90	6	29	0	28	152	216	39	-0.2924	0.2924	-1.5385	-0.0543	-0.3797	0.3129
90	6	30	0	28	88	110	20	-0.2629	0.2629	-0.6616	0.6538	-0.0702	0.4105
90	6	31	0	28	36	44	6	-0.0812	0.0812	-0.0438	0.0438	-0.7566	0.0247
90	6	32	0	28	64	109	17	-0.2599	0.2599	-0.2919	0.2919	-0.2919	0.2919
90	6	33	0	28	6	7	1	-0.0492	0.0492	-0.3181	0.1081	-0.0684	0.2026
90	6	34	0	28	6	7	1	-0.0423	0.0423	-0.3939	-0.0000	-0.2059	-0.0000
90	6	35	0	28	12	14	2	-0.0653	0.0653	-0.0000	0.1484	-1.1187	0.0020
90	6	35	1	28	21	27	4	-0.0653	0.0653	-0.0000	0.1636	-1.1312	0.0709
90	6	36	0	28	6	8	0	-0.0184	0.0184	-0.0149	0.0246	-0.0635	1.0587
90	6	37	0	28	15	23	4	-0.5683	0.8750	-0.4095	-0.0000	-0.0000	0.8195
90	6	37	1	28	15	17	2	-0.5683	0.8750	-0.4095	0.0000	-0.0000	0.8195
90	6	38	0	28	10	16	2	-1.7302	0.8245	-0.3644	-0.0000	-0.0000	0.5540
90	6	38	1	28	10	19	3	-1.7302	0.8245	-0.3644	0.0000	-0.0000	0.5540
90	6	39	0	28	21	35	6	-0.1302	0.1479	-1.3352	0.1326	-0.1302	0.1302
90	6	40	0	28	35	55	9	-0.3050	0.0803	-1.0323	0.0793	-0.2745	0.1686
90	6	41	0	28	32	69	13	-0.1602	0.1602	-0.5319	0.5319	-0.5319	0.5319
90	6	42	0	28	8	9	1	-0.0984	0.0984	-0.3835	-0.0000	-0.0000	0.0319
90	6	43	0	28	8	9	1	-0.1021	0.0947	-0.4645	-0.0000	-0.0000	0.0069
90	6	44	0	28	22	26	4	-0.0380	0.0380	-0.0014	0.2553	-0.0000	0.0428
90	6	45	0	28	12	16	2	-0.0643	0.0571	-0.0244	0.0116	-0.3093	0.0000
90	6	46	0	28	15	17	2	-0.5683	0.8750	-0.4095	-0.0000	-0.8195	0.0000
90	6	46	1	28	15	23	4	-0.5683	0.8750	-0.4095	0.0000	-0.8195	0.0000
90	6	47	0	28	10	19	3	-1.7302	0.8245	-0.3644	-0.0000	-0.5540	0.0000
90	6	47	1	28	10	16	2	-1.7302	0.8245	-0.3644	0.0000	-0.5540	0.0000
90	6	48	0	28	21	32	5	-0.1479	0.1302	-1.3352	0.1326	-0.1302	0.1302
90	6	49	0	28	35	55	9	-0.0803	0.3050	-1.0323	0.0793	-0.2745	0.1686
90	6	50	0	28	32	39	3	-0.1602	0.1602	-0.5319	0.5319	-0.5319	0.5319
90	6	51	0	28	8	9	1	-0.0984	0.0984	-0.3835	-0.0000	-0.0000	0.0319
90	6	52	0	28	8	9	1	-0.0947	0.1021	-0.4645	-0.0000	-0.0000	0.0069
90	6	53	0	28	22	29	5	-0.0380	0.0380	-0.0014	0.2553	-0.0428	0.0000
90	6	54	0	28	12	16	2	-0.0643	0.0571	-0.0244	0.0116	-0.0000	0.3093
90	7	0	0	28	720	1399	141	-7.1471	7.1471	-1.1700	3.3829	-13.5479	6.9813
90	7	1	0	28	12	24	2	-0.9994	0.9619	-0.0182	0.0148	-0.0147	0.7012
90	7	2	0	28	12	24	2	-1.9841	2.3866	0.0241	0.1051	-0.5176	-0.0028
90	7	3	0	28	12	24	2	-1.1506	0.8435	-0.0468	-0.0328	-0.9962	-0.1983
90	7	4	0	28	12	24	2	-0.9585	0.9915	0.0513	0.1148	-0.3487	-0.0014
90	7	5	0	28	12	24	2	-0.9995	0.9626	-0.0182	0.0154	-0.7012	0.0167
90	7	6	0	28	12	24	2	-1.9841	2.3866	0.0241	0.1051	0.0028	0.5176
90	7	7	0	28	12	24	2	-1.1506	0.8435	-0.0468	-0.0328	0.1983	0.9962
90	7	8	0	28	12	24	2	-0.9585	0.9915	0.0513	0.1148	0.0014	0.3487
90	7	9	0	28	24	43	3	-0.9920	1.2346	0.0447	0.1329	-0.6532	-0.0020
90	7	10	0	28	12	24	2	-0.9421	0.5778	-0.0842	-0.0616	0.3101	1.2356
90	7	11	0	28	12	24	2	-0.7889	0.6831	0.0561	0.0932	0.0049	0.4406
90	7	12	0	28	24	43	3	-1.2346	0.9920	-0.1329	-0.0447	0.0020	0.6532
90	7	13	0	28	12	24	2	-0.9421	0.5778	-0.0842	-0.0616	-1.2356	-0.3101
90	7	14	0	28	12	24	2	-0.7889	0.6831	0.0561	0.0932	-0.4406	-0.0049
90	7	15	0	28	18	35	3	-1.2307	1.1264	-0.9041	0.0074	-0.0000	-0.0000
90	7	16	0	28	18	35	3	-1.2307	1.1264	-0.9041	0.0074	0.0000	0.0000
90	7	17	0	28	48	99	11	-0.4677	0.4677	-0.4902	0.0638	0.3744	2.9757
90	7	18	0	28	24	49	5	-3.1845	3.1845	-0.0437	0.0626	-0.8134	1.3450
90	7	19	0	28	36	74	8	-2.7313	0.3710	-0.0075	0.5116	-1.4242	1.9454
90	7	20	0	28	36	74	8	-0.3710	2.7313	-0.0075	0.5116	-1.4242	1.9454
90	7	21	0	28	20	52	6	-0.0858	0.0858	-0.0576	0.1344	0.0002	2.1269
92	12	0	0	28	125	161	9	-2.7430	2.7430	-2.7430	2.7430	0.0000	28.6336
92	12	0	1	28	6	6	0	-2.7430	2.7430	-2.0080	2.7430	0.0000	0.0000
92	12	1	0	28	78	92	14	-3.9877	3.9880	-3.9566	2.9558	0.0000	14.4895
92	12	1	1	28	30	35	5	-3.9877	3.9880	-3.9566	2.9558	0.0000	8.6778
92	12	2	0	28	31	42	8	-0.1015	0.1015	-0.8042	0.8042	-5.6811	0.0000
92	12	3	0	28	30	37	7	-0.1015	0.1015	-0.8042	0.8042	-5.6811	0.0000
92	12	4	0	28	31	42	8	-0.1015	0.1015	-0.8042	0.8042	-5.6811	0.0000
92	13	0	0	28	49	71	7	-2.8396	2.8396	-2.8396	2.8396	0.0000	28.6336
92	13	0	1	28	8	8	0	-2.8396	2.8396	-2.8396	2.8396	0.0000	0.0000
92	13	1	0	28	62	74	12	-3.8671	3.8671	-3.9551	2.7430	0.0000	14.4895
92	13	1	1	28	12	14	2	-3.8671	3.8671	-3.9551	2.7430	0.0000	0.0000
92	13	2	0	28	9	13	2	-0.1015	0.1015	-0.8042	0.8042	-5.6811	-0.0000
92	13	3	0	28	8	9	1	-0.1015	0.1015	-0.8042	0.8042	-5.6811	0.0000
92	13	4	0	28	9	13	2	-0.1015	0.1015	-0.8042	0.8042	-5.6811	-0.0000
92	14	0	0	28	35	54	6	-2.7381	2.7381	-3.1617	3.1617	0.0000	28.6336
92	14	0	1	28	6	6	0	-2.7381	2.7381	-3.1617	3.1617	0.0000	0.0000
92	14	1	0	28	45	53	8	-3.8671	3.8671	-3.9551	2.7430	0.0000	14.4895
92	14	1	1	28	12	14	2	-3.8671	3.8671	-3.9551	2.7430	0.0000	0.0000
92	15	0	0	28	9	11	2	-3.9540	3.6207	-4.3733	2.1866	-7.1950	28.6336
92	16	0	0	28	125	161	9	-1.0972	1.0972	-1.0972	1.0972	0.0000	11.4534
92	16	0	1	28	6	6	0	-1.0972	1.0972	-0.8032	1.0972	0.0000	0.0000
92	16	1	0	28	78	92	14	-1.5951	1.5952	-1.5826	1.1823	0.0000	5.7958
92	16	1	1	28	30	35	5	-1.5951	1.5952	-1.5826	1.1823	0.0000	3.4711
92	16	2	0	28	31	42	8	-0.0406	0.0406	-0.3217	0.3217	-2.2724	0.0000
92	16	3	0	28	30	37	7	-0.0406	0.0406	-0.3217	0.3217	-2.2724	0.0000
92	16	4	0	28	31	42	8	-0.0406	0.0406	-0.3217	0.3217	-2.2724	0.0000
